# P(X) XY plane integration cube position and spheric velocity
# method: min Rv value for all corners
#  x_min=-1.5, x_max=-0.4, y_min=-0.2, y_max=0.2, dx_cell=0.1, dy_cell=0.1, dz=0.1, vx_center=0.01, vy_center=0.01, vz_center=0.01
1.060245891835738367e-04, 1.342772215987503650e-04, 1.667303531886605260e-04, 1.932202760853579410e-04, 2.111732709180949433e-04, 2.282554466415832992e-04, 2.430816364738518391e-04, 2.385422063317458317e-04, 2.078361208910686471e-04, 1.613470161845959256e-04, 1.085473546212942057e-04, 6.454240909992230689e-05
9.533771739215902269e-05, 1.067354362421114454e-04, 1.137247062984506719e-04, 1.201625196847294326e-04, 1.291401507177644952e-04, 1.404564612389294675e-04, 1.480641159177103778e-04, 1.452668956893628628e-04, 1.301585075774579117e-04, 1.049086161895636672e-04, 7.402473360201926842e-05, 4.578491096617437565e-05
7.664587759111312433e-05, 7.859936133436906636e-05, 8.075214603075949469e-05, 8.487577307359885971e-05, 9.059376539920470101e-05, 9.574256725154451633e-05, 9.760355886835600579e-05, 9.452234898687658855e-05, 8.612754966618287392e-05, 7.252983065078019752e-05, 5.508890538173242038e-05, 3.735076958652329220e-05
6.055713710579818730e-05, 6.255388444517558089e-05, 6.566420127914928599e-05, 6.983984814759341042e-05, 7.433330416658376024e-05, 7.796662467498276683e-05, 7.957947810553114962e-05, 7.844146181556161193e-05, 7.402685001072955358e-05, 6.572027201545024518e-05, 5.342615291337087587e-05, 3.870159136708953507e-05
5.427968712838577230e-05, 5.803801188181165833e-05, 6.268995839467168439e-05, 6.832496499500627135e-05, 7.479805913661648632e-05, 8.155058273031924295e-05, 8.766613502029314744e-05, 9.205877608543438031e-05, 9.326123984607985983e-05, 8.900683632532632879e-05, 7.713790706902879215e-05, 5.873277655900743918e-05
