# P(X) XY plane integration cube position and spheric velocity
# method: spheric velocities Rv respect to the center
#  x_min=0.4, x_max=1.5, y_min=-0.2, y_max=0.2, dx_cell=0.1, dy_cell=0.1, dz=0.1, vx_center=0.01, vy_center=0.01, vz_center=0.01
1.106427900552229464e-04, 1.414640584395399905e-04, 1.725953934250245973e-04, 1.966134516447813033e-04, 2.034942075791245438e-04, 1.962223450762877409e-04, 1.874938494470515732e-04, 1.845802169640821692e-04, 1.800607164566424474e-04, 1.628084865477322696e-04, 1.385495808902756506e-04, 1.156662340597329399e-04
8.085975999042748939e-05, 1.003333686712292496e-04, 1.182949976359697959e-04, 1.319544820265267841e-04, 1.370565705424907311e-04, 1.341895323775643949e-04, 1.279305877797504935e-04, 1.229197800036752899e-04, 1.208612121604345728e-04, 1.185387548662397429e-04, 1.104567467415244514e-04, 9.759319994146410020e-05
6.071428704781070036e-05, 7.376573555694507429e-05, 8.386759479216086550e-05, 9.139333258636546831e-05, 9.514414163986827328e-05, 9.498101810960424740e-05, 9.227339235404538728e-05, 8.882475079092835824e-05, 8.603791570795044162e-05, 8.422640060138496677e-05, 8.207206670188867820e-05, 7.720536649194095194e-05
6.550529959184981310e-05, 7.389927705934176911e-05, 7.896537132977439737e-05, 8.147460925625221902e-05, 8.170074205001981308e-05, 7.994376006109956540e-05, 7.688037564713768636e-05, 7.328086952590188627e-05, 6.973241588816052805e-05, 6.650931302490114834e-05, 6.358089472097795463e-05, 6.040385193760545399e-05
9.846144072635203820e-05, 1.048345010888945188e-04, 1.053675139105020265e-04, 1.014192925193851513e-04, 9.494358398079524202e-05, 8.755851740271319383e-05, 8.032405947081303847e-05, 7.375250810442556676e-05, 6.792333681702200665e-05, 6.265800307966412326e-05, 5.777881022920232184e-05, 5.320415445642302137e-05
