# P(X) XY plane integration cube position and spheric velocity
#  x_min=0.7, x_max=0.8, y_min=0.7, y_max=0.8, dx_cell=0.1, dy_cell=0.1, dz=0.1, vx_center=0.01, vy_center=(mu/a)**0.5, vz_center=0.01
8.023425593397939337e-04, 7.967681874122726571e-04
8.715032241212770188e-04, 7.638479072209075627e-04
